0.00125,1,0,1
0.00375,1,0,1
0.00625,1,0,1
0.00875,1,0,1
0.01125,1,0,1
0.01375,1,0,1
0.01625,1,0,1
0.01875,1,0,1
0.02125,1,0,1
0.02375,1,0,1
0.02625,1,0,1
0.02875,1,0,1
0.03125,1,0,1
0.03375,1,0,1
0.03625,1,0,1
0.03875,1,0,1
0.04125,1,0,1
0.04375,1,0,1
0.04625,1,0,1
0.04875,1,0,1
0.05125,1,0,1
0.05375,1,0,1
0.05625,1,0,1
0.05875,1,0,1
0.06125,1,0,1
0.06375,1,0,1
0.06625,1,0,1
0.06875,1,0,1
0.07125,1,0,1
0.07375,1,0,1
0.07625,1,0,1
0.07875,1,0,1
0.08125,1,0,1
0.08375,1,0,1
0.08625,1,0,1
0.08875,1,0,1
0.09125,1,0,1
0.09375,1,0,1
0.09625,1,0,1
0.09875,1,0,1
0.10125,1,0,1
0.10375,1,0,1
0.10625,1,0,1
0.10875,1,0,1
0.11125,1,0,1
0.11375,1,0,1
0.11625,1,0,1
0.11875,1,0,1
0.12125,1,0,1
0.12375,1,0,1
0.12625,1,0,1
0.12875,1,0,1
0.13125,1,0,1
0.13375,1,0,1
0.13625,1,0,1
0.13875,1,0,1
0.14125,1,0,1
0.14375,1,0,1
0.14625,1,0,1
0.14875,1,0,1
0.15125,1,0,1
0.15375,1,0,1
0.15625,1,0,1
0.15875,1,0,1
0.16125,1,0,1
0.16375,1,0,1
0.16625,1,0,1
0.16875,1,0,1
0.17125,1,0,1
0.17375,1,0,1
0.17625,1,0,1
0.17875,1,0,1
0.18125,1,0,1
0.18375,1,0,1
0.18625,1,0,1
0.18875,1,0,1
0.19125,1,0,1
0.19375,1,0,1
0.19625,1,0,1
0.19875,1,0,1
0.20125,1,0,1
0.20375,1,0,1
0.20625,1,0,1
0.20875,1,0,1
0.21125,1,0,1
0.21375,1,0,1
0.21625,1,0,1
0.21875,1,0,1
0.22125,1,0,1
0.22375,1,0,1
0.22625,1,0,1
0.22875,1,0,1
0.23125,1,0,1
0.23375,1,0,1
0.23625,1,0,1
0.23875,1,0,1
0.24125,1,0,1
0.24375,1,0,1
0.24625,1,0,1
0.24875,1,0,1
0.25125,1,0,1
0.25375,1,0,1
0.25625,1,0,1
0.25875,1,0,1
0.26125,1,0,1
0.26375,1,0,1
0.26625,1,0,1
0.26875,1,0,1
0.27125,1,0,1
0.27375,1,0,1
0.27625,1,0,1
0.27875,1,0,1
0.28125,1,0,1
0.28375,1,0,1
0.28625,1,0,1
0.28875,1,0,1
0.29125,1,0,1
0.29375,1,0,1
0.29625,1,0,1
0.29875,1,0,1
0.30125,1,0,1
0.30375,1,0,1
0.30625,1,0,1
0.30875,1,0,1
0.31125,1,0,1
0.31375,1,0,1
0.31625,1,0,1
0.31875,1,0,1
0.32125,1,0,1
0.32375,1,0,1
0.32625,1,0,1
0.32875,1,0,1
0.33125,1,0,1
0.33375,1,0,1
0.33625,1,0,1
0.33875,1,0,1
0.34125,1,0,1
0.34375,1,0,1
0.34625,1,0,1
0.34875,1,0,1
0.35125,1,0,1
0.35375,1,0,1
0.35625,1,0,1
0.35875,1,0,1
0.36125,1,0,1
0.36375,1,0,1
0.36625,1,0,1
0.36875,1,0,1
0.37125,1,0,1
0.37375,1,0,1
0.37625,1,0,1
0.37875,1,0,1
0.38125,1,0,1
0.38375,1,0,1
0.38625,1,0,1
0.38875,1,0,1
0.39125,1,0,1
0.39375,1,0,1
0.39625,1,0,1
0.39875,1,0,1
0.40125,1,0,1
0.40375,1,0,1
0.40625,1,0,1
0.40875,1,0,1
0.41125,1,0,1
0.41375,1,0,1
0.41625,1,0,1
0.41875,1,0,1
0.42125,1,0,1
0.42375,1,0,1
0.42625,1,0,1
0.42875,1,0,1
0.43125,1,0,1
0.43375,1,0,1
0.43625,1,0,1
0.43875,1,0,1
0.44125,1,0,1
0.44375,1,0,1
0.44625,1,0,1
0.44875,1,0,1
0.45125,1,0,1
0.45375,1,0,1
0.45625,1,0,1
0.45875,1,0,1
0.46125,1,0,1
0.46375,1,0,1
0.46625,1,0,1
0.46875,1,0,1
0.47125,1,0,1
0.47375,1,0,1
0.47625,1,0,1
0.47875,1,0,1
0.48125,1,0,1
0.48375,1,0,1
0.48625,1,0,1
0.48875,1,0,1
0.49125,1,0,1
0.49375,1,0,1
0.49625,1,0,1
0.49875,1,0,1
0.50125,0.125,0,0.1
0.50375,0.125,0,0.1
0.50625,0.125,0,0.1
0.50875,0.125,0,0.1
0.51125,0.125,0,0.1
0.51375,0.125,0,0.1
0.51625,0.125,0,0.1
0.51875,0.125,0,0.1
0.52125,0.125,0,0.1
0.52375,0.125,0,0.1
0.52625,0.125,0,0.1
0.52875,0.125,0,0.1
0.53125,0.125,0,0.1
0.53375,0.125,0,0.1
0.53625,0.125,0,0.1
0.53875,0.125,0,0.1
0.54125,0.125,0,0.1
0.54375,0.125,0,0.1
0.54625,0.125,0,0.1
0.54875,0.125,0,0.1
0.55125,0.125,0,0.1
0.55375,0.125,0,0.1
0.55625,0.125,0,0.1
0.55875,0.125,0,0.1
0.56125,0.125,0,0.1
0.56375,0.125,0,0.1
0.56625,0.125,0,0.1
0.56875,0.125,0,0.1
0.57125,0.125,0,0.1
0.57375,0.125,0,0.1
0.57625,0.125,0,0.1
0.57875,0.125,0,0.1
0.58125,0.125,0,0.1
0.58375,0.125,0,0.1
0.58625,0.125,0,0.1
0.58875,0.125,0,0.1
0.59125,0.125,0,0.1
0.59375,0.125,0,0.1
0.59625,0.125,0,0.1
0.59875,0.125,0,0.1
0.60125,0.125,0,0.1
0.60375,0.125,0,0.1
0.60625,0.125,0,0.1
0.60875,0.125,0,0.1
0.61125,0.125,0,0.1
0.61375,0.125,0,0.1
0.61625,0.125,0,0.1
0.61875,0.125,0,0.1
0.62125,0.125,0,0.1
0.62375,0.125,0,0.1
0.62625,0.125,0,0.1
0.62875,0.125,0,0.1
0.63125,0.125,0,0.1
0.63375,0.125,0,0.1
0.63625,0.125,0,0.1
0.63875,0.125,0,0.1
0.64125,0.125,0,0.1
0.64375,0.125,0,0.1
0.64625,0.125,0,0.1
0.64875,0.125,0,0.1
0.65125,0.125,0,0.1
0.65375,0.125,0,0.1
0.65625,0.125,0,0.1
0.65875,0.125,0,0.1
0.66125,0.125,0,0.1
0.66375,0.125,0,0.1
0.66625,0.125,0,0.1
0.66875,0.125,0,0.1
0.67125,0.125,0,0.1
0.67375,0.125,0,0.1
0.67625,0.125,0,0.1
0.67875,0.125,0,0.1
0.68125,0.125,0,0.1
0.68375,0.125,0,0.1
0.68625,0.125,0,0.1
0.68875,0.125,0,0.1
0.69125,0.125,0,0.1
0.69375,0.125,0,0.1
0.69625,0.125,0,0.1
0.69875,0.125,0,0.1
0.70125,0.125,0,0.1
0.70375,0.125,0,0.1
0.70625,0.125,0,0.1
0.70875,0.125,0,0.1
0.71125,0.125,0,0.1
0.71375,0.125,0,0.1
0.71625,0.125,0,0.1
0.71875,0.125,0,0.1
0.72125,0.125,0,0.1
0.72375,0.125,0,0.1
0.72625,0.125,0,0.1
0.72875,0.125,0,0.1
0.73125,0.125,0,0.1
0.73375,0.125,0,0.1
0.73625,0.125,0,0.1
0.73875,0.125,0,0.1
0.74125,0.125,0,0.1
0.74375,0.125,0,0.1
0.74625,0.125,0,0.1
0.74875,0.125,0,0.1
0.75125,0.125,0,0.1
0.75375,0.125,0,0.1
0.75625,0.125,0,0.1
0.75875,0.125,0,0.1
0.76125,0.125,0,0.1
0.76375,0.125,0,0.1
0.76625,0.125,0,0.1
0.76875,0.125,0,0.1
0.77125,0.125,0,0.1
0.77375,0.125,0,0.1
0.77625,0.125,0,0.1
0.77875,0.125,0,0.1
0.78125,0.125,0,0.1
0.78375,0.125,0,0.1
0.78625,0.125,0,0.1
0.78875,0.125,0,0.1
0.79125,0.125,0,0.1
0.79375,0.125,0,0.1
0.79625,0.125,0,0.1
0.79875,0.125,0,0.1
0.80125,0.125,0,0.1
0.80375,0.125,0,0.1
0.80625,0.125,0,0.1
0.80875,0.125,0,0.1
0.81125,0.125,0,0.1
0.81375,0.125,0,0.1
0.81625,0.125,0,0.1
0.81875,0.125,0,0.1
0.82125,0.125,0,0.1
0.82375,0.125,0,0.1
0.82625,0.125,0,0.1
0.82875,0.125,0,0.1
0.83125,0.125,0,0.1
0.83375,0.125,0,0.1
0.83625,0.125,0,0.1
0.83875,0.125,0,0.1
0.84125,0.125,0,0.1
0.84375,0.125,0,0.1
0.84625,0.125,0,0.1
0.84875,0.125,0,0.1
0.85125,0.125,0,0.1
0.85375,0.125,0,0.1
0.85625,0.125,0,0.1
0.85875,0.125,0,0.1
0.86125,0.125,0,0.1
0.86375,0.125,0,0.1
0.86625,0.125,0,0.1
0.86875,0.125,0,0.1
0.87125,0.125,0,0.1
0.87375,0.125,0,0.1
0.87625,0.125,0,0.1
0.87875,0.125,0,0.1
0.88125,0.125,0,0.1
0.88375,0.125,0,0.1
0.88625,0.125,0,0.1
0.88875,0.125,0,0.1
0.89125,0.125,0,0.1
0.89375,0.125,0,0.1
0.89625,0.125,0,0.1
0.89875,0.125,0,0.1
0.90125,0.125,0,0.1
0.90375,0.125,0,0.1
0.90625,0.125,0,0.1
0.90875,0.125,0,0.1
0.91125,0.125,0,0.1
0.91375,0.125,0,0.1
0.91625,0.125,0,0.1
0.91875,0.125,0,0.1
0.92125,0.125,0,0.1
0.92375,0.125,0,0.1
0.92625,0.125,0,0.1
0.92875,0.125,0,0.1
0.93125,0.125,0,0.1
0.93375,0.125,0,0.1
0.93625,0.125,0,0.1
0.93875,0.125,0,0.1
0.94125,0.125,0,0.1
0.94375,0.125,0,0.1
0.94625,0.125,0,0.1
0.94875,0.125,0,0.1
0.95125,0.125,0,0.1
0.95375,0.125,0,0.1
0.95625,0.125,0,0.1
0.95875,0.125,0,0.1
0.96125,0.125,0,0.1
0.96375,0.125,0,0.1
0.96625,0.125,0,0.1
0.96875,0.125,0,0.1
0.97125,0.125,0,0.1
0.97375,0.125,0,0.1
0.97625,0.125,0,0.1
0.97875,0.125,0,0.1
0.98125,0.125,0,0.1
0.98375,0.125,0,0.1
0.98625,0.125,0,0.1
0.98875,0.125,0,0.1
0.99125,0.125,0,0.1
0.99375,0.125,0,0.1
0.99625,0.125,0,0.1
0.99875,0.125,0,0.1
